time_ns,mem,spike,out
107.000,1.610189,1.800011,0.000022
107.500,1.612016,1.799972,-0.000000
108.000,1.564067,1.799933,-0.000000
108.500,1.516570,1.799840,-0.000000
109.000,1.469327,1.799713,-0.000000
109.500,1.423074,1.799339,-0.000000
110.000,1.377509,1.798792,-0.000000
110.500,1.331944,1.798245,0.000000
111.000,1.286379,1.797698,0.000000
111.500,1.243252,1.795336,0.000010
112.000,1.201677,1.791817,0.000026
112.500,1.160102,1.788299,0.000043
113.000,1.118527,1.784780,0.000059
113.500,1.076951,1.781261,0.000075
114.000,1.035376,1.777742,0.000092
114.500,0.996120,1.769737,0.000170
115.000,0.959129,1.754264,0.000471
115.500,0.923625,1.731744,0.001030
116.000,0.888121,1.709225,0.001590
116.500,0.855797,1.648584,0.005312
117.000,0.825574,1.548134,0.013574
117.500,0.803448,0.570871,1.562721
118.000,0.802015,0.267256,1.764598
118.500,0.800964,0.254170,1.768225
119.000,0.800003,0.243626,1.771163
119.500,0.799097,0.234548,1.773221
120.000,0.798283,0.227430,1.775083
120.500,0.797469,0.220312,1.776944
121.000,0.796745,0.214876,1.778054
121.500,0.796036,0.209728,1.779035
122.000,0.795327,0.204580,1.780017
122.500,0.794678,0.200304,1.780955
123.000,0.794053,0.196394,1.781876
123.500,0.793429,0.192484,1.782798
124.000,0.792854,0.189233,1.783308
124.500,0.792288,0.186096,1.783747
125.000,0.791721,0.182958,1.784187
125.500,0.993196,1.767330,0.000271
126.000,1.202338,1.794604,0.000017
126.500,1.407479,1.799318,0.000037
127.000,1.610189,1.800011,0.000022
127.500,1.612016,1.799972,-0.000000
128.000,1.564067,1.799933,-0.000000
128.500,1.516570,1.799840,-0.000000
129.000,1.469327,1.799713,-0.000000
129.500,1.423074,1.799339,-0.000000
130.000,1.377509,1.798792,-0.000000
130.500,1.331944,1.798245,0.000000
131.000,1.286379,1.797698,0.000000
131.500,1.243252,1.795336,0.000010
132.000,1.201677,1.791817,0.000026
132.500,1.160102,1.788299,0.000043
133.000,1.118527,1.784780,0.000059
133.500,1.076951,1.781261,0.000075
134.000,1.035376,1.777742,0.000092
134.500,0.996120,1.769737,0.000170
135.000,0.959129,1.754264,0.000471
135.500,0.923625,1.731744,0.001030
136.000,0.888121,1.709225,0.001590
136.500,0.855797,1.648584,0.005312
137.000,0.825574,1.548134,0.013574
137.500,0.803448,0.570871,1.562721
138.000,0.802015,0.267256,1.764598
138.500,0.800964,0.254170,1.768225
139.000,0.800003,0.243626,1.771163
139.500,0.799097,0.234548,1.773221
140.000,0.798283,0.227430,1.775083
140.500,0.797469,0.220312,1.776944
141.000,0.796745,0.214876,1.778054
141.500,0.796036,0.209728,1.779035
142.000,0.795327,0.204580,1.780017
142.500,0.794678,0.200304,1.780955
143.000,0.794053,0.196394,1.781876
143.500,0.793429,0.192484,1.782798
144.000,0.792854,0.189233,1.783308
144.500,0.792288,0.186096,1.783747
145.000,0.791721,0.182958,1.784187
145.500,0.993196,1.767330,0.000271
146.000,1.202338,1.794604,0.000017
146.500,1.407479,1.799318,0.000037
147.000,1.610189,1.800011,0.000022
147.500,1.612016,1.799972,-0.000000
148.000,1.564067,1.799933,-0.000000
148.500,1.516570,1.799840,-0.000000
149.000,1.469327,1.799713,-0.000000
149.500,1.423074,1.799339,-0.000000
150.000,1.377509,1.798792,-0.000000
150.500,1.331944,1.798245,0.000000
151.000,1.286379,1.797698,0.000000
151.500,1.243252,1.795336,0.000010
152.000,1.201677,1.791817,0.000026
152.500,1.160102,1.788299,0.000043
153.000,1.118527,1.784780,0.000059
153.500,1.076951,1.781261,0.000075
154.000,1.035376,1.777742,0.000092
154.500,0.996120,1.769737,0.000170
155.000,0.959129,1.754264,0.000471
155.500,0.923625,1.731744,0.001030
156.000,0.888121,1.709225,0.001590
156.500,0.855797,1.648584,0.005312
157.000,0.825574,1.548134,0.013574
157.500,0.803448,0.570871,1.562721
158.000,0.802015,0.267256,1.764598
158.500,0.800964,0.254170,1.768225
159.000,0.800003,0.243626,1.771163
159.500,0.799097,0.234548,1.773221
160.000,0.798283,0.227430,1.775083
160.500,0.797469,0.220312,1.776944
161.000,0.796745,0.214876,1.778054
161.500,0.796036,0.209728,1.779035
162.000,0.795327,0.204580,1.780017
162.500,0.794678,0.200304,1.780955
163.000,0.794053,0.196394,1.781876
163.500,0.793429,0.192484,1.782798
164.000,0.792854,0.189233,1.783308
164.500,0.792288,0.186096,1.783747
165.000,0.791721,0.182958,1.784187
165.500,0.993196,1.767330,0.000271
166.000,1.202338,1.794604,0.000017
166.500,1.407479,1.799318,0.000037
167.000,1.610189,1.800011,0.000022
167.500,1.612016,1.799972,-0.000000
168.000,1.564067,1.799933,-0.000000
168.500,1.516570,1.799840,-0.000000
169.000,1.469327,1.799713,-0.000000
169.500,1.423074,1.799339,-0.000000
170.000,1.377509,1.798792,-0.000000
170.500,1.331944,1.798245,0.000000
171.000,1.286379,1.797698,0.000000
171.500,1.243252,1.795336,0.000010
172.000,1.201677,1.791817,0.000026
172.500,1.160102,1.788299,0.000043
173.000,1.118527,1.784780,0.000059
173.500,1.076951,1.781261,0.000075
174.000,1.035376,1.777742,0.000092
174.500,0.996120,1.769737,0.000170
175.000,0.959129,1.754264,0.000471
175.500,0.923625,1.731744,0.001030
176.000,0.888121,1.709225,0.001590
176.500,0.855797,1.648584,0.005312
177.000,0.825574,1.548134,0.013574
177.500,0.803448,0.570871,1.562721
178.000,0.802015,0.267256,1.764598
178.500,0.800964,0.254170,1.768225
179.000,0.800003,0.243626,1.771163
179.500,0.799097,0.234548,1.773221
180.000,0.798283,0.227430,1.775083
180.500,0.797469,0.220312,1.776944
181.000,0.796745,0.214876,1.778054
181.500,0.796036,0.209728,1.779035
182.000,0.795327,0.204580,1.780017
182.500,0.794678,0.200304,1.780955
183.000,0.794053,0.196394,1.781876
183.500,0.793429,0.192484,1.782798
184.000,0.792854,0.189233,1.783308
184.500,0.792288,0.186096,1.783747
185.000,0.791721,0.182958,1.784187
185.500,0.993196,1.767330,0.000271
186.000,1.202338,1.794604,0.000017
186.500,1.407479,1.799318,0.000037
187.000,1.610189,1.800011,0.000022
187.500,1.612016,1.799972,-0.000000
188.000,1.564067,1.799933,-0.000000
188.500,1.516570,1.799840,-0.000000
189.000,1.469327,1.799713,-0.000000
189.500,1.423074,1.799339,-0.000000
190.000,1.377509,1.798792,-0.000000
190.500,1.331944,1.798245,0.000000
191.000,1.286379,1.797698,0.000000
191.500,1.243252,1.795336,0.000010
192.000,1.201677,1.791817,0.000026
192.500,1.160102,1.788299,0.000043
193.000,1.118527,1.784780,0.000059
193.500,1.076951,1.781261,0.000075
194.000,1.035376,1.777742,0.000092
194.500,0.996120,1.769737,0.000170
195.000,0.959129,1.754264,0.000471
195.500,0.923625,1.731744,0.001030
196.000,0.888121,1.709225,0.001590
196.500,0.855797,1.648584,0.005312
197.000,0.825574,1.548134,0.013574
197.500,0.803448,0.570871,1.562721
198.000,0.802015,0.267256,1.764598
198.500,0.800964,0.254170,1.768225
199.000,0.800003,0.243626,1.771163
199.500,0.799095,0.234512,1.773243
