time_ns,mem,spike,out
107.000,1.802256,1.800057,-0.000001
107.500,1.833403,1.799989,0.000000
108.000,1.784743,1.799989,0.000000
108.500,1.736154,1.799989,0.000000
109.000,1.687603,1.799989,0.000000
109.500,1.639597,1.799958,-0.000000
110.000,1.591634,1.799924,-0.000000
110.500,1.543670,1.799891,-0.000000
111.000,1.496911,1.799601,0.000000
111.500,1.451331,1.799059,0.000000
112.000,1.405750,1.798517,0.000000
112.500,1.360169,1.797975,0.000001
113.000,1.314589,1.797434,0.000001
113.500,1.269008,1.796892,0.000001
114.000,1.223981,1.796053,0.000002
114.500,1.180965,1.794135,0.000004
115.000,1.139329,1.790643,0.000019
115.500,1.098582,1.786135,0.000041
116.000,1.057835,1.781627,0.000064
116.500,1.017968,1.775353,0.000110
117.000,0.980049,1.764027,0.000263
117.500,0.943755,1.746250,0.000613
118.000,0.907478,1.728355,0.000967
118.500,0.874047,1.685915,0.002810
119.000,0.842048,1.624255,0.006256
119.500,0.813977,1.431779,0.031577
120.000,0.802652,0.276878,1.761737
120.500,0.801543,0.261106,1.766415
121.000,0.800537,0.249252,1.769730
121.500,0.799618,0.239744,1.772050
122.000,0.798757,0.231555,1.773991
122.500,0.797954,0.224569,1.775816
123.000,0.797164,0.217843,1.777508
123.500,0.796450,0.212566,1.778455
124.000,0.795740,0.207356,1.779415
124.500,0.795088,0.202967,1.780522
125.000,0.794437,0.198579,1.781630
125.500,1.039399,1.778645,0.000138
126.000,1.297004,1.797710,0.000003
126.500,1.550523,1.799857,0.000000
127.000,1.802256,1.800057,-0.000001
127.500,1.833403,1.799989,0.000000
128.000,1.784743,1.799989,0.000000
128.500,1.736154,1.799989,0.000000
129.000,1.687603,1.799989,0.000000
129.500,1.639597,1.799958,-0.000000
130.000,1.591634,1.799924,-0.000000
130.500,1.543670,1.799891,-0.000000
131.000,1.496911,1.799601,0.000000
131.500,1.451331,1.799059,0.000000
132.000,1.405750,1.798517,0.000000
132.500,1.360169,1.797975,0.000001
133.000,1.314589,1.797434,0.000001
133.500,1.269008,1.796892,0.000001
134.000,1.223981,1.796053,0.000002
134.500,1.180965,1.794135,0.000004
135.000,1.139329,1.790643,0.000019
135.500,1.098582,1.786135,0.000041
136.000,1.057835,1.781627,0.000064
136.500,1.017968,1.775353,0.000110
137.000,0.980049,1.764027,0.000263
137.500,0.943755,1.746250,0.000613
138.000,0.907478,1.728355,0.000967
138.500,0.874047,1.685915,0.002810
139.000,0.842048,1.624255,0.006256
139.500,0.813977,1.431779,0.031577
140.000,0.802652,0.276878,1.761737
140.500,0.801543,0.261106,1.766415
141.000,0.800537,0.249252,1.769730
141.500,0.799618,0.239744,1.772050
142.000,0.798757,0.231555,1.773991
142.500,0.797954,0.224569,1.775816
143.000,0.797164,0.217843,1.777508
143.500,0.796450,0.212566,1.778455
144.000,0.795740,0.207356,1.779415
144.500,0.795088,0.202967,1.780522
145.000,0.794437,0.198579,1.781630
145.500,1.039399,1.778645,0.000138
146.000,1.297004,1.797710,0.000003
146.500,1.550523,1.799857,0.000000
147.000,1.802256,1.800057,-0.000001
147.500,1.833403,1.799989,0.000000
148.000,1.784743,1.799989,0.000000
148.500,1.736154,1.799989,0.000000
149.000,1.687603,1.799989,0.000000
149.500,1.639597,1.799958,-0.000000
150.000,1.591634,1.799924,-0.000000
150.500,1.543670,1.799891,-0.000000
151.000,1.496911,1.799601,0.000000
151.500,1.451331,1.799059,0.000000
152.000,1.405750,1.798517,0.000000
152.500,1.360169,1.797975,0.000001
153.000,1.314589,1.797434,0.000001
153.500,1.269008,1.796892,0.000001
154.000,1.223981,1.796053,0.000002
154.500,1.180965,1.794135,0.000004
155.000,1.139329,1.790643,0.000019
155.500,1.098582,1.786135,0.000041
156.000,1.057835,1.781627,0.000064
156.500,1.017968,1.775353,0.000110
157.000,0.980049,1.764027,0.000263
157.500,0.943755,1.746250,0.000613
158.000,0.907478,1.728355,0.000967
158.500,0.874047,1.685915,0.002810
159.000,0.842048,1.624255,0.006256
159.500,0.813977,1.431779,0.031577
160.000,0.802652,0.276878,1.761737
160.500,0.801543,0.261106,1.766415
161.000,0.800537,0.249252,1.769730
161.500,0.799618,0.239744,1.772050
162.000,0.798757,0.231555,1.773991
162.500,0.797954,0.224569,1.775816
163.000,0.797164,0.217843,1.777508
163.500,0.796450,0.212566,1.778455
164.000,0.795740,0.207356,1.779415
164.500,0.795088,0.202967,1.780522
165.000,0.794437,0.198579,1.781630
165.500,1.039399,1.778645,0.000138
166.000,1.297004,1.797710,0.000003
166.500,1.550523,1.799857,0.000000
167.000,1.802256,1.800057,-0.000001
167.500,1.833403,1.799989,0.000000
168.000,1.784743,1.799989,0.000000
168.500,1.736154,1.799989,0.000000
169.000,1.687603,1.799989,0.000000
169.500,1.639597,1.799958,-0.000000
170.000,1.591634,1.799924,-0.000000
170.500,1.543670,1.799891,-0.000000
171.000,1.496911,1.799601,0.000000
171.500,1.451331,1.799059,0.000000
172.000,1.405750,1.798517,0.000000
172.500,1.360169,1.797975,0.000001
173.000,1.314589,1.797434,0.000001
173.500,1.269008,1.796892,0.000001
174.000,1.223981,1.796053,0.000002
174.500,1.180965,1.794135,0.000004
175.000,1.139329,1.790643,0.000019
175.500,1.098582,1.786135,0.000041
176.000,1.057835,1.781627,0.000064
176.500,1.017968,1.775353,0.000110
177.000,0.980049,1.764027,0.000263
177.500,0.943755,1.746250,0.000613
178.000,0.907478,1.728355,0.000967
178.500,0.874047,1.685915,0.002810
179.000,0.842048,1.624255,0.006256
179.500,0.813977,1.431779,0.031577
180.000,0.802652,0.276878,1.761737
180.500,0.801543,0.261106,1.766415
181.000,0.800537,0.249252,1.769730
181.500,0.799618,0.239744,1.772050
182.000,0.798757,0.231555,1.773991
182.500,0.797954,0.224569,1.775816
183.000,0.797164,0.217843,1.777508
183.500,0.796450,0.212566,1.778455
184.000,0.795740,0.207356,1.779415
184.500,0.795088,0.202967,1.780522
185.000,0.794437,0.198579,1.781630
185.500,1.039399,1.778645,0.000138
186.000,1.297004,1.797710,0.000003
186.500,1.550523,1.799857,0.000000
187.000,1.802256,1.800057,-0.000001
187.500,1.833403,1.799989,0.000000
188.000,1.784743,1.799989,0.000000
188.500,1.736154,1.799989,0.000000
189.000,1.687603,1.799989,0.000000
189.500,1.639597,1.799958,-0.000000
190.000,1.591634,1.799924,-0.000000
190.500,1.543670,1.799891,-0.000000
191.000,1.496911,1.799601,0.000000
191.500,1.451331,1.799059,0.000000
192.000,1.405750,1.798517,0.000000
192.500,1.360169,1.797975,0.000001
193.000,1.314589,1.797434,0.000001
193.500,1.269008,1.796892,0.000001
194.000,1.223981,1.796053,0.000002
194.500,1.180965,1.794135,0.000004
195.000,1.139329,1.790643,0.000019
195.500,1.098582,1.786135,0.000041
196.000,1.057835,1.781627,0.000064
196.500,1.017920,1.775490,0.000107
197.000,0.980110,1.763919,0.000261
197.500,0.943227,1.749046,0.000503
198.000,0.908437,1.718723,0.001613
198.500,0.874931,1.678923,0.003255
199.000,0.842257,1.624855,0.006225
199.500,0.814153,1.424949,0.033762
