n,density,seed,a_ones,b_ones,total_products,active_products,y_mean,y_max,digital_total_ops,digital_adder_depth,digital_output_bitwidth,digital_energy_pj_est,digital_latency_ns_est,neuro_membrane_fanin,neuro_energy_pj_est_measured_cal,neuro_energy_pj_est_spike_model,neuro_latency_ns_floor_est
8,0.060,1,6,2,512,0,0.000000,0,960,3,4,4.768674,0.423000,8,0.000000,0.000000,2.233000
8,0.060,2,1,5,512,0,0.000000,0,960,3,4,4.768674,0.423000,8,0.000000,0.000000,2.233000
8,0.060,3,0,1,512,0,0.000000,0,960,3,4,4.768674,0.423000,8,0.000000,0.000000,2.233000
8,0.060,4,3,2,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.060,5,5,1,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.060,6,3,4,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.060,7,3,3,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.060,8,7,3,512,3,0.046875,1,960,3,4,4.768674,0.423000,8,6.721248,9.810000,2.233000
8,0.060,9,3,3,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.060,10,4,5,512,4,0.062500,1,960,3,4,4.768674,0.423000,8,8.961664,13.080000,2.233000
8,0.060,11,3,4,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.060,12,6,1,512,0,0.000000,0,960,3,4,4.768674,0.423000,8,0.000000,0.000000,2.233000
8,0.060,13,4,5,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.060,14,6,4,512,3,0.046875,1,960,3,4,4.768674,0.423000,8,6.721248,9.810000,2.233000
8,0.060,15,7,3,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.060,16,7,4,512,9,0.140625,1,960,3,4,4.768674,0.423000,8,20.163744,29.430000,2.233000
8,0.060,17,7,4,512,6,0.093750,1,960,3,4,4.768674,0.423000,8,13.442496,19.620000,2.233000
8,0.060,18,4,6,512,6,0.093750,2,960,3,4,4.768674,0.423000,8,13.442496,19.620000,2.233000
8,0.060,19,4,6,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.060,20,8,5,512,5,0.078125,1,960,3,4,4.768674,0.423000,8,11.202080,16.350000,2.233000
8,0.060,21,4,2,512,0,0.000000,0,960,3,4,4.768674,0.423000,8,0.000000,0.000000,2.233000
8,0.060,22,3,7,512,3,0.046875,1,960,3,4,4.768674,0.423000,8,6.721248,9.810000,2.233000
8,0.060,23,4,7,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.060,24,5,8,512,5,0.078125,1,960,3,4,4.768674,0.423000,8,11.202080,16.350000,2.233000
8,0.060,25,1,3,512,0,0.000000,0,960,3,4,4.768674,0.423000,8,0.000000,0.000000,2.233000
8,0.060,26,7,3,512,0,0.000000,0,960,3,4,4.768674,0.423000,8,0.000000,0.000000,2.233000
8,0.060,27,7,7,512,8,0.125000,2,960,3,4,4.768674,0.423000,8,17.923328,26.160000,2.233000
8,0.060,28,3,3,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.060,29,7,7,512,8,0.125000,1,960,3,4,4.768674,0.423000,8,17.923328,26.160000,2.233000
8,0.060,30,3,5,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.060,31,6,2,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.060,32,6,2,512,0,0.000000,0,960,3,4,4.768674,0.423000,8,0.000000,0.000000,2.233000
8,0.060,33,1,2,512,0,0.000000,0,960,3,4,4.768674,0.423000,8,0.000000,0.000000,2.233000
8,0.060,34,5,5,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.060,35,2,2,512,0,0.000000,0,960,3,4,4.768674,0.423000,8,0.000000,0.000000,2.233000
8,0.060,36,5,2,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.060,37,3,7,512,6,0.093750,1,960,3,4,4.768674,0.423000,8,13.442496,19.620000,2.233000
8,0.060,38,4,3,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.060,39,3,2,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.060,40,8,4,512,4,0.062500,1,960,3,4,4.768674,0.423000,8,8.961664,13.080000,2.233000
8,0.060,41,5,3,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.060,42,5,5,512,3,0.046875,1,960,3,4,4.768674,0.423000,8,6.721248,9.810000,2.233000
8,0.060,43,10,4,512,8,0.125000,1,960,3,4,4.768674,0.423000,8,17.923328,26.160000,2.233000
8,0.060,44,2,6,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.060,45,7,6,512,6,0.093750,2,960,3,4,4.768674,0.423000,8,13.442496,19.620000,2.233000
8,0.060,46,4,8,512,3,0.046875,1,960,3,4,4.768674,0.423000,8,6.721248,9.810000,2.233000
8,0.060,47,2,4,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.060,48,2,2,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.060,49,6,3,512,0,0.000000,0,960,3,4,4.768674,0.423000,8,0.000000,0.000000,2.233000
8,0.060,50,4,3,512,3,0.046875,1,960,3,4,4.768674,0.423000,8,6.721248,9.810000,2.233000
8,0.060,51,6,2,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.060,52,6,2,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.060,53,4,2,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.060,54,5,5,512,4,0.062500,1,960,3,4,4.768674,0.423000,8,8.961664,13.080000,2.233000
8,0.060,55,2,2,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.060,56,2,6,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.060,57,3,4,512,0,0.000000,0,960,3,4,4.768674,0.423000,8,0.000000,0.000000,2.233000
8,0.060,58,4,4,512,4,0.062500,1,960,3,4,4.768674,0.423000,8,8.961664,13.080000,2.233000
8,0.060,59,3,2,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.060,60,4,8,512,3,0.046875,1,960,3,4,4.768674,0.423000,8,6.721248,9.810000,2.233000
8,0.080,1,6,12,512,16,0.250000,2,960,3,4,4.768674,0.423000,8,35.846656,52.320000,2.233000
8,0.080,2,7,4,512,3,0.046875,1,960,3,4,4.768674,0.423000,8,6.721248,9.810000,2.233000
8,0.080,3,7,5,512,4,0.062500,2,960,3,4,4.768674,0.423000,8,8.961664,13.080000,2.233000
8,0.080,4,2,2,512,0,0.000000,0,960,3,4,4.768674,0.423000,8,0.000000,0.000000,2.233000
8,0.080,5,4,7,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.080,6,5,3,512,3,0.046875,1,960,3,4,4.768674,0.423000,8,6.721248,9.810000,2.233000
8,0.080,7,3,6,512,5,0.078125,1,960,3,4,4.768674,0.423000,8,11.202080,16.350000,2.233000
8,0.080,8,5,6,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.080,9,4,4,512,3,0.046875,1,960,3,4,4.768674,0.423000,8,6.721248,9.810000,2.233000
8,0.080,10,4,13,512,6,0.093750,1,960,3,4,4.768674,0.423000,8,13.442496,19.620000,2.233000
8,0.080,11,5,3,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.080,12,2,4,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.080,13,4,5,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.080,14,9,7,512,11,0.171875,2,960,3,4,4.768674,0.423000,8,24.644576,35.970000,2.233000
8,0.080,15,5,6,512,4,0.062500,1,960,3,4,4.768674,0.423000,8,8.961664,13.080000,2.233000
8,0.080,16,3,7,512,4,0.062500,1,960,3,4,4.768674,0.423000,8,8.961664,13.080000,2.233000
8,0.080,17,4,3,512,0,0.000000,0,960,3,4,4.768674,0.423000,8,0.000000,0.000000,2.233000
8,0.080,18,6,6,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.080,19,4,5,512,3,0.046875,1,960,3,4,4.768674,0.423000,8,6.721248,9.810000,2.233000
8,0.080,20,4,3,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.080,21,7,8,512,4,0.062500,1,960,3,4,4.768674,0.423000,8,8.961664,13.080000,2.233000
8,0.080,22,4,6,512,5,0.078125,1,960,3,4,4.768674,0.423000,8,11.202080,16.350000,2.233000
8,0.080,23,2,4,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.080,24,7,7,512,7,0.109375,2,960,3,4,4.768674,0.423000,8,15.682912,22.890000,2.233000
8,0.080,25,6,5,512,5,0.078125,1,960,3,4,4.768674,0.423000,8,11.202080,16.350000,2.233000
8,0.080,26,3,9,512,3,0.046875,1,960,3,4,4.768674,0.423000,8,6.721248,9.810000,2.233000
8,0.080,27,1,6,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.080,28,4,5,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.080,29,4,4,512,4,0.062500,1,960,3,4,4.768674,0.423000,8,8.961664,13.080000,2.233000
8,0.080,30,6,6,512,5,0.078125,1,960,3,4,4.768674,0.423000,8,11.202080,16.350000,2.233000
8,0.080,31,4,7,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.080,32,4,6,512,4,0.062500,1,960,3,4,4.768674,0.423000,8,8.961664,13.080000,2.233000
8,0.080,33,3,6,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.080,34,6,6,512,7,0.109375,1,960,3,4,4.768674,0.423000,8,15.682912,22.890000,2.233000
8,0.080,35,7,5,512,3,0.046875,1,960,3,4,4.768674,0.423000,8,6.721248,9.810000,2.233000
8,0.080,36,7,6,512,8,0.125000,1,960,3,4,4.768674,0.423000,8,17.923328,26.160000,2.233000
8,0.080,37,3,8,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.080,38,12,3,512,0,0.000000,0,960,3,4,4.768674,0.423000,8,0.000000,0.000000,2.233000
8,0.080,39,6,1,512,0,0.000000,0,960,3,4,4.768674,0.423000,8,0.000000,0.000000,2.233000
8,0.080,40,6,4,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.080,41,4,10,512,8,0.125000,2,960,3,4,4.768674,0.423000,8,17.923328,26.160000,2.233000
8,0.080,42,6,6,512,6,0.093750,2,960,3,4,4.768674,0.423000,8,13.442496,19.620000,2.233000
8,0.080,43,5,9,512,8,0.125000,2,960,3,4,4.768674,0.423000,8,17.923328,26.160000,2.233000
8,0.080,44,5,4,512,3,0.046875,1,960,3,4,4.768674,0.423000,8,6.721248,9.810000,2.233000
8,0.080,45,6,5,512,6,0.093750,1,960,3,4,4.768674,0.423000,8,13.442496,19.620000,2.233000
8,0.080,46,3,4,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.080,47,5,3,512,0,0.000000,0,960,3,4,4.768674,0.423000,8,0.000000,0.000000,2.233000
8,0.080,48,5,7,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.080,49,7,5,512,6,0.093750,1,960,3,4,4.768674,0.423000,8,13.442496,19.620000,2.233000
8,0.080,50,2,5,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.080,51,3,5,512,4,0.062500,1,960,3,4,4.768674,0.423000,8,8.961664,13.080000,2.233000
8,0.080,52,6,2,512,3,0.046875,1,960,3,4,4.768674,0.423000,8,6.721248,9.810000,2.233000
8,0.080,53,2,7,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.080,54,2,7,512,0,0.000000,0,960,3,4,4.768674,0.423000,8,0.000000,0.000000,2.233000
8,0.080,55,4,7,512,7,0.109375,2,960,3,4,4.768674,0.423000,8,15.682912,22.890000,2.233000
8,0.080,56,4,5,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.080,57,5,3,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.080,58,4,4,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.080,59,7,5,512,4,0.062500,1,960,3,4,4.768674,0.423000,8,8.961664,13.080000,2.233000
8,0.080,60,11,7,512,7,0.109375,1,960,3,4,4.768674,0.423000,8,15.682912,22.890000,2.233000
8,0.100,1,6,7,512,6,0.093750,1,960,3,4,4.768674,0.423000,8,13.442496,19.620000,2.233000
8,0.100,2,4,9,512,4,0.062500,1,960,3,4,4.768674,0.423000,8,8.961664,13.080000,2.233000
8,0.100,3,5,9,512,8,0.125000,2,960,3,4,4.768674,0.423000,8,17.923328,26.160000,2.233000
8,0.100,4,7,5,512,9,0.140625,1,960,3,4,4.768674,0.423000,8,20.163744,29.430000,2.233000
8,0.100,5,8,4,512,4,0.062500,1,960,3,4,4.768674,0.423000,8,8.961664,13.080000,2.233000
8,0.100,6,6,5,512,4,0.062500,1,960,3,4,4.768674,0.423000,8,8.961664,13.080000,2.233000
8,0.100,7,9,5,512,6,0.093750,2,960,3,4,4.768674,0.423000,8,13.442496,19.620000,2.233000
8,0.100,8,12,3,512,6,0.093750,1,960,3,4,4.768674,0.423000,8,13.442496,19.620000,2.233000
8,0.100,9,6,9,512,7,0.109375,1,960,3,4,4.768674,0.423000,8,15.682912,22.890000,2.233000
8,0.100,10,7,5,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.100,11,7,5,512,7,0.109375,1,960,3,4,4.768674,0.423000,8,15.682912,22.890000,2.233000
8,0.100,12,5,8,512,5,0.078125,1,960,3,4,4.768674,0.423000,8,11.202080,16.350000,2.233000
8,0.100,13,5,10,512,7,0.109375,1,960,3,4,4.768674,0.423000,8,15.682912,22.890000,2.233000
8,0.100,14,6,2,512,0,0.000000,0,960,3,4,4.768674,0.423000,8,0.000000,0.000000,2.233000
8,0.100,15,7,4,512,5,0.078125,1,960,3,4,4.768674,0.423000,8,11.202080,16.350000,2.233000
8,0.100,16,3,3,512,0,0.000000,0,960,3,4,4.768674,0.423000,8,0.000000,0.000000,2.233000
8,0.100,17,7,10,512,9,0.140625,2,960,3,4,4.768674,0.423000,8,20.163744,29.430000,2.233000
8,0.100,18,4,7,512,3,0.046875,1,960,3,4,4.768674,0.423000,8,6.721248,9.810000,2.233000
8,0.100,19,8,2,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.100,20,7,9,512,8,0.125000,1,960,3,4,4.768674,0.423000,8,17.923328,26.160000,2.233000
8,0.100,21,7,5,512,4,0.062500,1,960,3,4,4.768674,0.423000,8,8.961664,13.080000,2.233000
8,0.100,22,10,11,512,15,0.234375,2,960,3,4,4.768674,0.423000,8,33.606240,49.050000,2.233000
8,0.100,23,8,4,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.100,24,7,9,512,7,0.109375,1,960,3,4,4.768674,0.423000,8,15.682912,22.890000,2.233000
8,0.100,25,5,4,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.100,26,8,7,512,7,0.109375,2,960,3,4,4.768674,0.423000,8,15.682912,22.890000,2.233000
8,0.100,27,5,5,512,6,0.093750,1,960,3,4,4.768674,0.423000,8,13.442496,19.620000,2.233000
8,0.100,28,6,9,512,5,0.078125,2,960,3,4,4.768674,0.423000,8,11.202080,16.350000,2.233000
8,0.100,29,6,7,512,8,0.125000,1,960,3,4,4.768674,0.423000,8,17.923328,26.160000,2.233000
8,0.100,30,11,2,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.100,31,10,4,512,4,0.062500,2,960,3,4,4.768674,0.423000,8,8.961664,13.080000,2.233000
8,0.100,32,4,2,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.100,33,8,4,512,4,0.062500,1,960,3,4,4.768674,0.423000,8,8.961664,13.080000,2.233000
8,0.100,34,5,5,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.100,35,5,5,512,3,0.046875,1,960,3,4,4.768674,0.423000,8,6.721248,9.810000,2.233000
8,0.100,36,8,7,512,9,0.140625,1,960,3,4,4.768674,0.423000,8,20.163744,29.430000,2.233000
8,0.100,37,6,8,512,5,0.078125,1,960,3,4,4.768674,0.423000,8,11.202080,16.350000,2.233000
8,0.100,38,6,5,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.100,39,8,5,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.100,40,6,3,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.100,41,10,9,512,9,0.140625,1,960,3,4,4.768674,0.423000,8,20.163744,29.430000,2.233000
8,0.100,42,1,9,512,0,0.000000,0,960,3,4,4.768674,0.423000,8,0.000000,0.000000,2.233000
8,0.100,43,6,10,512,9,0.140625,1,960,3,4,4.768674,0.423000,8,20.163744,29.430000,2.233000
8,0.100,44,6,4,512,3,0.046875,1,960,3,4,4.768674,0.423000,8,6.721248,9.810000,2.233000
8,0.100,45,8,10,512,10,0.156250,2,960,3,4,4.768674,0.423000,8,22.404160,32.700000,2.233000
8,0.100,46,6,7,512,4,0.062500,1,960,3,4,4.768674,0.423000,8,8.961664,13.080000,2.233000
8,0.100,47,7,3,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.100,48,6,6,512,4,0.062500,1,960,3,4,4.768674,0.423000,8,8.961664,13.080000,2.233000
8,0.100,49,5,6,512,5,0.078125,1,960,3,4,4.768674,0.423000,8,11.202080,16.350000,2.233000
8,0.100,50,4,12,512,4,0.062500,1,960,3,4,4.768674,0.423000,8,8.961664,13.080000,2.233000
8,0.100,51,3,8,512,4,0.062500,1,960,3,4,4.768674,0.423000,8,8.961664,13.080000,2.233000
8,0.100,52,11,10,512,13,0.203125,2,960,3,4,4.768674,0.423000,8,29.125408,42.510000,2.233000
8,0.100,53,12,5,512,6,0.093750,1,960,3,4,4.768674,0.423000,8,13.442496,19.620000,2.233000
8,0.100,54,6,6,512,9,0.140625,1,960,3,4,4.768674,0.423000,8,20.163744,29.430000,2.233000
8,0.100,55,3,8,512,2,0.031250,1,960,3,4,4.768674,0.423000,8,4.480832,6.540000,2.233000
8,0.100,56,5,5,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.100,57,13,5,512,9,0.140625,2,960,3,4,4.768674,0.423000,8,20.163744,29.430000,2.233000
8,0.100,58,4,5,512,1,0.015625,1,960,3,4,4.768674,0.423000,8,2.240416,3.270000,2.233000
8,0.100,59,8,8,512,9,0.140625,1,960,3,4,4.768674,0.423000,8,20.163744,29.430000,2.233000
8,0.100,60,7,7,512,6,0.093750,1,960,3,4,4.768674,0.423000,8,13.442496,19.620000,2.233000
12,0.010,1,2,3,1728,1,0.006944,1,3312,4,4,16.451926,0.564000,12,2.240416,3.270000,2.233000
12,0.010,2,3,2,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,3,1,1,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,4,0,2,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,5,0,1,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,6,1,2,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,7,1,1,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,8,0,1,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,9,2,2,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,10,0,2,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,11,1,1,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,12,0,0,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,13,2,1,1728,2,0.013889,1,3312,4,4,16.451926,0.564000,12,4.480832,6.540000,2.233000
12,0.010,14,2,1,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,15,3,0,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,16,1,1,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,17,2,2,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,18,1,2,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,19,1,1,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,20,2,0,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,21,3,0,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,22,0,0,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,23,0,1,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,24,2,3,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,25,1,2,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,26,2,2,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,27,2,1,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,28,1,2,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,29,1,0,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,30,2,2,1728,1,0.006944,1,3312,4,4,16.451926,0.564000,12,2.240416,3.270000,2.233000
12,0.010,31,1,0,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,32,0,1,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,33,1,1,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,34,1,1,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,35,1,3,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,36,3,0,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,37,1,3,1728,1,0.006944,1,3312,4,4,16.451926,0.564000,12,2.240416,3.270000,2.233000
12,0.010,38,2,0,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,39,0,2,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,40,1,1,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,41,1,1,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,42,3,1,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,43,1,3,1728,2,0.013889,1,3312,4,4,16.451926,0.564000,12,4.480832,6.540000,2.233000
12,0.010,44,2,0,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,45,1,4,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,46,1,1,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,47,1,0,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,48,4,1,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,49,1,1,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,50,0,3,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,51,1,1,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,52,1,3,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,53,0,1,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,54,1,0,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,55,0,1,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,56,1,1,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,57,3,2,1728,1,0.006944,1,3312,4,4,16.451926,0.564000,12,2.240416,3.270000,2.233000
12,0.010,58,2,3,1728,1,0.006944,1,3312,4,4,16.451926,0.564000,12,2.240416,3.270000,2.233000
12,0.010,59,2,0,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.010,60,1,0,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.020,1,4,4,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.020,2,4,6,1728,2,0.013889,1,3312,4,4,16.451926,0.564000,12,4.480832,6.540000,2.233000
12,0.020,3,3,1,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.020,4,2,1,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
12,0.020,5,3,3,1728,0,0.000000,0,3312,4,4,16.451926,0.564000,12,0.000000,0.000000,2.233000
