time_ns,mem,spike,out
107.000,1.420688,1.799376,-0.000008
107.500,1.414237,1.799470,-0.000000
108.000,1.368224,1.799067,-0.000000
108.500,1.322720,1.798496,-0.000000
109.000,1.278418,1.797402,0.000001
109.500,1.234116,1.796308,0.000001
110.000,1.191810,1.793311,0.000015
110.500,1.150842,1.789037,0.000038
111.000,1.109874,1.784763,0.000060
111.500,1.068906,1.780489,0.000083
112.000,1.027938,1.776215,0.000106
112.500,0.988898,1.767798,0.000191
113.000,0.952197,1.751222,0.000521
113.500,0.916644,1.729134,0.001051
114.000,0.881708,1.701549,0.001895
114.500,0.849979,1.632079,0.006384
115.000,0.820173,1.509276,0.018477
115.500,0.802964,0.309352,1.749930
116.000,0.801805,0.264413,1.765527
116.500,0.800784,0.252144,1.768821
117.000,0.799843,0.242015,1.771555
117.500,0.798961,0.233394,1.773597
118.000,0.798159,0.226436,1.775244
118.500,0.797401,0.220347,1.776684
119.000,0.796642,0.214259,1.778124
119.500,0.795902,0.208475,1.779464
120.000,0.795264,0.204316,1.780263
120.500,0.794626,0.200157,1.781063
121.000,0.793988,0.195998,1.781863
121.500,0.793363,0.192022,1.782632
122.000,0.792805,0.188977,1.783242
122.500,0.792247,0.185933,1.783853
123.000,0.791689,0.182889,1.784463
123.500,0.791163,0.180152,1.784947
124.000,0.790660,0.177636,1.785341
124.500,0.790156,0.175120,1.785734
125.000,0.789653,0.172604,1.786127
125.500,0.947992,1.750728,0.000538
126.000,1.108986,1.788374,0.000054
126.500,1.266085,1.796951,0.000005
127.000,1.420688,1.799376,-0.000008
127.500,1.414237,1.799470,-0.000000
128.000,1.368224,1.799067,-0.000000
128.500,1.322720,1.798496,-0.000000
129.000,1.278418,1.797402,0.000001
129.500,1.234116,1.796308,0.000001
130.000,1.191810,1.793311,0.000015
130.500,1.150842,1.789037,0.000038
131.000,1.109874,1.784763,0.000060
131.500,1.068906,1.780489,0.000083
132.000,1.027938,1.776215,0.000106
132.500,0.988898,1.767798,0.000191
133.000,0.952197,1.751222,0.000521
133.500,0.916644,1.729134,0.001051
134.000,0.881708,1.701549,0.001895
134.500,0.849979,1.632079,0.006384
135.000,0.820173,1.509276,0.018477
135.500,0.802964,0.309352,1.749930
136.000,0.801805,0.264413,1.765527
136.500,0.800784,0.252144,1.768821
137.000,0.799843,0.242015,1.771555
137.500,0.798961,0.233394,1.773597
138.000,0.798159,0.226436,1.775244
138.500,0.797401,0.220347,1.776684
139.000,0.796642,0.214259,1.778124
139.500,0.795902,0.208475,1.779464
140.000,0.795264,0.204316,1.780263
140.500,0.794626,0.200157,1.781063
141.000,0.793988,0.195998,1.781863
141.500,0.793363,0.192022,1.782632
142.000,0.792805,0.188977,1.783242
142.500,0.792247,0.185933,1.783853
143.000,0.791689,0.182889,1.784463
143.500,0.791163,0.180152,1.784947
144.000,0.790660,0.177636,1.785341
144.500,0.790156,0.175120,1.785734
145.000,0.789653,0.172604,1.786127
145.500,0.947992,1.750728,0.000538
146.000,1.108986,1.788374,0.000054
146.500,1.266085,1.796951,0.000005
147.000,1.420688,1.799376,-0.000008
147.500,1.414237,1.799470,-0.000000
148.000,1.368224,1.799067,-0.000000
148.500,1.322720,1.798496,-0.000000
149.000,1.278418,1.797402,0.000001
149.500,1.234116,1.796308,0.000001
150.000,1.191810,1.793311,0.000015
150.500,1.150842,1.789037,0.000038
151.000,1.109874,1.784763,0.000060
151.500,1.068906,1.780489,0.000083
152.000,1.027938,1.776215,0.000106
152.500,0.988898,1.767798,0.000191
153.000,0.952197,1.751222,0.000521
153.500,0.916644,1.729134,0.001051
154.000,0.881708,1.701549,0.001895
154.500,0.849979,1.632079,0.006384
155.000,0.820173,1.509276,0.018477
155.500,0.802964,0.309352,1.749930
156.000,0.801805,0.264413,1.765527
156.500,0.800784,0.252144,1.768821
157.000,0.799843,0.242015,1.771555
157.500,0.798961,0.233394,1.773597
158.000,0.798159,0.226436,1.775244
158.500,0.797401,0.220347,1.776684
159.000,0.796642,0.214259,1.778124
159.500,0.795902,0.208475,1.779464
160.000,0.795264,0.204316,1.780263
160.500,0.794626,0.200157,1.781063
161.000,0.793988,0.195998,1.781863
161.500,0.793363,0.192022,1.782632
162.000,0.792805,0.188977,1.783242
162.500,0.792247,0.185933,1.783853
163.000,0.791689,0.182889,1.784463
163.500,0.791163,0.180152,1.784947
164.000,0.790660,0.177636,1.785341
164.500,0.790156,0.175120,1.785734
165.000,0.789653,0.172604,1.786127
165.500,0.947992,1.750728,0.000538
166.000,1.108986,1.788374,0.000054
166.500,1.266085,1.796951,0.000005
167.000,1.420688,1.799376,-0.000008
167.500,1.414237,1.799470,-0.000000
168.000,1.368224,1.799067,-0.000000
168.500,1.322720,1.798496,-0.000000
169.000,1.278418,1.797402,0.000001
169.500,1.234116,1.796308,0.000001
170.000,1.191810,1.793311,0.000015
170.500,1.150842,1.789037,0.000038
171.000,1.109874,1.784763,0.000060
171.500,1.068906,1.780489,0.000083
172.000,1.027938,1.776215,0.000106
172.500,0.988898,1.767798,0.000191
173.000,0.952197,1.751222,0.000521
173.500,0.916644,1.729134,0.001051
174.000,0.881708,1.701549,0.001895
174.500,0.849979,1.632079,0.006384
175.000,0.820173,1.509276,0.018477
175.500,0.802964,0.309352,1.749930
176.000,0.801805,0.264413,1.765527
176.500,0.800784,0.252144,1.768821
177.000,0.799843,0.242015,1.771555
177.500,0.798961,0.233394,1.773597
178.000,0.798159,0.226436,1.775244
178.500,0.797401,0.220347,1.776684
179.000,0.796642,0.214259,1.778124
179.500,0.795902,0.208475,1.779464
180.000,0.795264,0.204316,1.780263
180.500,0.794626,0.200157,1.781063
181.000,0.793988,0.195998,1.781863
181.500,0.793363,0.192022,1.782632
182.000,0.792805,0.188977,1.783242
182.500,0.792247,0.185933,1.783853
183.000,0.791689,0.182889,1.784463
183.500,0.791163,0.180152,1.784947
184.000,0.790660,0.177636,1.785341
184.500,0.790156,0.175120,1.785734
185.000,0.789653,0.172604,1.786127
185.500,0.947992,1.750728,0.000538
186.000,1.108986,1.788374,0.000054
186.500,1.266085,1.796951,0.000005
187.000,1.420688,1.799376,-0.000008
187.500,1.414237,1.799470,-0.000000
188.000,1.368224,1.799067,-0.000000
188.500,1.322720,1.798496,-0.000000
189.000,1.278418,1.797402,0.000001
189.500,1.234116,1.796308,0.000001
190.000,1.191810,1.793311,0.000015
190.500,1.150842,1.789037,0.000038
191.000,1.109874,1.784763,0.000060
191.500,1.068906,1.780489,0.000083
192.000,1.027938,1.776215,0.000106
192.500,0.988898,1.767798,0.000191
193.000,0.952197,1.751222,0.000521
193.500,0.916644,1.729134,0.001051
194.000,0.881708,1.701549,0.001895
194.500,0.849979,1.632079,0.006384
195.000,0.820173,1.509276,0.018477
195.500,0.802964,0.309352,1.749930
196.000,0.801805,0.264413,1.765527
196.500,0.800784,0.252144,1.768821
197.000,0.799843,0.242015,1.771555
197.500,0.798961,0.233394,1.773597
198.000,0.798147,0.226174,1.775345
198.500,0.797368,0.219687,1.776939
199.000,0.796618,0.213712,1.778322
199.500,0.795926,0.208786,1.779274
