time_ns,mem,spike,out
107.000,1.802166,1.800057,-0.000001
107.500,1.833343,1.799988,0.000000
108.000,1.784668,1.799989,0.000000
108.500,1.736065,1.799989,0.000000
109.000,1.687499,1.799989,0.000000
109.500,1.639481,1.799958,-0.000000
110.000,1.591504,1.799924,-0.000000
110.500,1.543527,1.799891,-0.000000
111.000,1.496765,1.799598,0.000000
111.500,1.451176,1.799055,0.000000
112.000,1.405587,1.798512,0.000000
112.500,1.359998,1.797969,0.000001
113.000,1.314409,1.797426,0.000001
113.500,1.268820,1.796884,0.000001
114.000,1.223778,1.796047,0.000002
114.500,1.180758,1.794123,0.000004
115.000,1.139114,1.790628,0.000019
115.500,1.098365,1.786109,0.000042
116.000,1.057615,1.781590,0.000064
116.500,1.017745,1.775304,0.000111
117.000,0.979825,1.763949,0.000265
117.500,0.943530,1.746132,0.000615
118.000,0.907256,1.728166,0.000972
118.500,0.873831,1.685548,0.002829
119.000,0.841842,1.623520,0.006315
119.500,0.813800,1.429001,0.032117
120.000,0.802639,0.276622,1.761794
120.500,0.801525,0.260888,1.766474
121.000,0.800514,0.249004,1.769797
121.500,0.799591,0.239475,1.772118
122.000,0.798725,0.231265,1.774060
122.500,0.797917,0.224265,1.775886
123.000,0.797123,0.217518,1.777582
123.500,0.796404,0.212229,1.778529
124.000,0.795690,0.207006,1.779488
124.500,0.795033,0.202606,1.780596
125.000,0.794377,0.198206,1.781705
125.500,1.039341,1.778613,0.000138
126.000,1.296937,1.797703,0.000003
126.500,1.550447,1.799858,0.000000
127.000,1.802166,1.800057,-0.000001
127.500,1.833343,1.799988,0.000000
128.000,1.784668,1.799989,0.000000
128.500,1.736065,1.799989,0.000000
129.000,1.687499,1.799989,0.000000
129.500,1.639481,1.799958,-0.000000
130.000,1.591504,1.799924,-0.000000
130.500,1.543527,1.799891,-0.000000
131.000,1.496765,1.799598,0.000000
131.500,1.451176,1.799055,0.000000
132.000,1.405587,1.798512,0.000000
132.500,1.359998,1.797969,0.000001
133.000,1.314409,1.797426,0.000001
133.500,1.268820,1.796884,0.000001
134.000,1.223778,1.796047,0.000002
134.500,1.180758,1.794123,0.000004
135.000,1.139114,1.790628,0.000019
135.500,1.098365,1.786109,0.000042
136.000,1.057615,1.781590,0.000064
136.500,1.017745,1.775304,0.000111
137.000,0.979825,1.763949,0.000265
137.500,0.943530,1.746132,0.000615
138.000,0.907256,1.728166,0.000972
138.500,0.873831,1.685548,0.002829
139.000,0.841842,1.623520,0.006315
139.500,0.813800,1.429001,0.032117
140.000,0.802639,0.276622,1.761794
140.500,0.801525,0.260888,1.766474
141.000,0.800514,0.249004,1.769797
141.500,0.799591,0.239475,1.772118
142.000,0.798725,0.231265,1.774060
142.500,0.797917,0.224265,1.775886
143.000,0.797123,0.217518,1.777582
143.500,0.796404,0.212229,1.778529
144.000,0.795690,0.207006,1.779488
144.500,0.795033,0.202606,1.780596
145.000,0.794377,0.198206,1.781705
145.500,1.039341,1.778613,0.000138
146.000,1.296937,1.797703,0.000003
146.500,1.550447,1.799858,0.000000
147.000,1.802166,1.800057,-0.000001
147.500,1.833343,1.799988,0.000000
148.000,1.784668,1.799989,0.000000
148.500,1.736065,1.799989,0.000000
149.000,1.687499,1.799989,0.000000
149.500,1.639481,1.799958,-0.000000
150.000,1.591504,1.799924,-0.000000
150.500,1.543527,1.799891,-0.000000
151.000,1.496765,1.799598,0.000000
151.500,1.451176,1.799055,0.000000
152.000,1.405587,1.798512,0.000000
152.500,1.359998,1.797969,0.000001
153.000,1.314409,1.797426,0.000001
153.500,1.268820,1.796884,0.000001
154.000,1.223778,1.796047,0.000002
154.500,1.180758,1.794123,0.000004
155.000,1.139114,1.790628,0.000019
155.500,1.098365,1.786109,0.000042
156.000,1.057615,1.781590,0.000064
156.500,1.017745,1.775304,0.000111
157.000,0.979825,1.763949,0.000265
157.500,0.943530,1.746132,0.000615
158.000,0.907256,1.728166,0.000972
158.500,0.873831,1.685548,0.002829
159.000,0.841842,1.623520,0.006315
159.500,0.813800,1.429001,0.032117
160.000,0.802639,0.276622,1.761794
160.500,0.801525,0.260888,1.766474
161.000,0.800514,0.249004,1.769797
161.500,0.799591,0.239475,1.772118
162.000,0.798725,0.231265,1.774060
162.500,0.797917,0.224265,1.775886
163.000,0.797123,0.217518,1.777582
163.500,0.796404,0.212229,1.778529
164.000,0.795690,0.207006,1.779488
164.500,0.795033,0.202606,1.780596
165.000,0.794377,0.198206,1.781705
165.500,1.039341,1.778613,0.000138
166.000,1.296937,1.797703,0.000003
166.500,1.550447,1.799858,0.000000
167.000,1.802166,1.800057,-0.000001
167.500,1.833343,1.799988,0.000000
168.000,1.784668,1.799989,0.000000
168.500,1.736065,1.799989,0.000000
169.000,1.687499,1.799989,0.000000
169.500,1.639481,1.799958,-0.000000
170.000,1.591504,1.799924,-0.000000
170.500,1.543527,1.799891,-0.000000
171.000,1.496765,1.799598,0.000000
171.500,1.451176,1.799055,0.000000
172.000,1.405587,1.798512,0.000000
172.500,1.359998,1.797969,0.000001
173.000,1.314409,1.797426,0.000001
173.500,1.268820,1.796884,0.000001
174.000,1.223778,1.796047,0.000002
174.500,1.180758,1.794123,0.000004
175.000,1.139114,1.790628,0.000019
175.500,1.098365,1.786109,0.000042
176.000,1.057615,1.781590,0.000064
176.500,1.017745,1.775304,0.000111
177.000,0.979825,1.763949,0.000265
177.500,0.943530,1.746132,0.000615
178.000,0.907256,1.728166,0.000972
178.500,0.873831,1.685548,0.002829
179.000,0.841842,1.623520,0.006315
179.500,0.813800,1.429001,0.032117
180.000,0.802639,0.276622,1.761794
180.500,0.801525,0.260888,1.766474
181.000,0.800514,0.249004,1.769797
181.500,0.799591,0.239475,1.772118
182.000,0.798725,0.231265,1.774060
182.500,0.797917,0.224265,1.775886
183.000,0.797123,0.217518,1.777582
183.500,0.796404,0.212229,1.778529
184.000,0.795690,0.207006,1.779488
184.500,0.795033,0.202606,1.780596
185.000,0.794377,0.198206,1.781705
185.500,1.039341,1.778613,0.000138
186.000,1.296937,1.797703,0.000003
186.500,1.550447,1.799858,0.000000
187.000,1.802166,1.800057,-0.000001
187.500,1.833343,1.799988,0.000000
188.000,1.784668,1.799989,0.000000
188.500,1.736065,1.799989,0.000000
189.000,1.687499,1.799989,0.000000
189.500,1.639481,1.799958,-0.000000
190.000,1.591504,1.799924,-0.000000
190.500,1.543527,1.799891,-0.000000
191.000,1.496765,1.799598,0.000000
191.500,1.451176,1.799055,0.000000
192.000,1.405587,1.798512,0.000000
192.500,1.359998,1.797969,0.000001
193.000,1.314409,1.797426,0.000001
193.500,1.268820,1.796884,0.000001
194.000,1.223778,1.796047,0.000002
194.500,1.180758,1.794123,0.000004
195.000,1.139114,1.790628,0.000019
195.500,1.098365,1.786109,0.000042
196.000,1.057615,1.781590,0.000064
196.500,1.017697,1.775440,0.000108
197.000,0.979886,1.763842,0.000262
197.500,0.943003,1.748927,0.000505
198.000,0.908216,1.718494,0.001623
198.500,0.874717,1.678526,0.003278
199.000,0.842051,1.624198,0.006274
199.500,0.813978,1.422085,0.034342
